OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBuyBaseVolume,TakerBuyQuoteVolume,Ignore
2025-10-23 06:51:00,110137.8,110207.16,110110.96,110198.97,19.43651,1761202319999,2141066.08251370,3750,9.18670000,1012002.98731400,0
2025-10-23 06:52:00,110198.97,110298.29,110185.93,110185.93,36.03574,1761202379999,3972590.18607380,6399,14.52382000,1601295.69838950,0
2025-10-23 06:53:00,110185.93,110214.0,110163.19,110174.72,12.36426,1761202439999,1362324.64306020,3159,5.78893000,637818.74824180,0
2025-10-23 06:54:00,110174.72,110205.82,110132.01,110132.01,13.57374,1761202499999,1495554.85495050,3252,1.85821000,204755.50210620,0
2025-10-23 06:55:00,110132.02,110142.24,110028.0,110142.0,34.67614,1761202559999,3817698.85461580,6010,13.04660000,1436197.81474520,0
2025-10-23 06:56:00,110141.99,110190.51,110134.97,110167.72,32.99314,1761202619999,3634507.74762530,4302,20.30930000,2237169.28849640,0
2025-10-23 06:57:00,110167.73,110167.73,110144.71,110144.72,12.56642,1761202679999,1384221.35602960,1424,1.85512000,204343.08212160,0
2025-10-23 06:58:00,110144.71,110200.01,110144.71,110200.0,4.44675,1761202739999,489933.45379640,1423,2.53367000,279151.12806660,0
2025-10-23 06:59:00,110200.01,110267.49,110200.0,110246.94,21.03184,1761202799999,2318792.33437010,2497,14.20480000,1566014.02690960,0
2025-10-23 07:00:00,110246.93,110273.48,110162.03,110162.03,13.55063,1761202859999,1493501.20855160,4513,3.21776000,354723.21851940,0
2025-10-23 07:01:00,110162.03,110162.04,110056.58,110056.59,23.08821,1761202919999,2542083.02788670,4192,5.38309000,592529.80199880,0
2025-10-23 07:02:00,110056.58,110074.0,110007.45,110073.99,15.73534,1761202979999,1731380.55457130,4040,8.60408000,946624.10921730,0
2025-10-23 07:03:00,110073.99,110074.0,109951.14,109951.14,66.17638,1761203039999,7279021.82988110,4415,25.66259000,2822432.10022290,0
2025-10-23 07:04:00,109951.14,109975.07,109917.07,109975.07,31.04494,1761203099999,3413027.11422710,3486,5.83736000,641813.51102090,0
2025-10-23 07:05:00,109975.07,110085.99,109975.06,110050.38,46.53313,1761203159999,5120926.79321530,3774,32.69664000,3597997.09737640,0
2025-10-23 07:06:00,110050.38,110095.62,110050.38,110083.74,21.2735,1761203219999,2341827.78764280,2449,3.66456000,403366.80033750,0
2025-10-23 07:07:00,110083.73,110088.69,110044.32,110044.32,17.06794,1761203279999,1878671.94962110,1391,4.91655000,541180.07574690,0
2025-10-23 07:08:00,110044.33,110086.96,109953.75,109957.46,43.21491,1761203339999,4755133.43069190,4147,6.96578000,766494.10532210,0
